label_number,intercept,age_coefficient,sex_coefficient,residual_se
107,2.5666349450766353,-0.0013728375362787966,-0.07058383445103271,0.5068822524414504
108,2.311670633938671,-0.0028080382837965944,-0.03965525279935584,0.3367247200546482
109,1.60201131093872,-0.002144938776771964,-0.008395134399491695,0.43714455383698003
110,2.242348031734352,-0.005234956473079237,-0.04601194638291032,0.39766705788030954
111,1.798576439429405,-0.0033207840803025695,-0.032218739730735295,0.3574279511071722
112,2.3195999890814205,-0.003573385523715938,-0.095276599239905,0.4927636769875384
113,1.9401168188952087,-0.0040556686643654066,-0.004755890743093435,0.4067065288421024
114,1.8180210343462095,-0.00415000781393932,-0.04887110797412795,0.3645710420970942
115,2.441026370892844,-0.0024201821351936053,-0.06655368252931657,0.43071451330700306
116,1.488866612672342,-0.004270089483583835,-0.02621974276241377,0.40539953808971313
117,1.8260380293226763,-0.001350596781018339,-0.000649946572316561,0.37740536535132124
118,2.357535543557359,-0.006957737611471033,-0.07697780102379777,0.5754033966329551
119,1.7631123877661934,-0.003156387377380975,-0.02837858266817152,0.45870399931831946
120,2.764915423346153,-0.004215180309527196,-0.06095826567046319,0.43612652682434716
121,1.9481992953974538,-0.0020472000615236524,-0.09485956748469591,0.5214493820199851
122,2.2975145381518347,-0.004329788505059707,-0.07115190098167413,0.5430821266473962
123,1.6642370259805968,-0.0026748891825860307,-0.044073511806940274,0.5739077572218569
124,2.2078264826669876,-0.004699684632179967,-0.026413870678182457,0.4227556838082385
125,2.648128153108156,-0.002608871596658921,-0.13844687891503343,0.4875999958365844
126,2.6394232601395817,-0.002132329038150774,-0.04076487503103429,0.3939642811521005
127,2.2819002254800034,-0.0009729504537893976,-0.011565088586515298,0.34756444074471865
128,2.950776586391969,-0.003720920479478463,-0.14198741638003837,0.5344257861243621
129,2.775339614926293,-0.0011346645092940278,-0.03994626992537578,0.3970977740868738
130,2.1145110802111176,-0.002981950993261544,-0.1091164342257633,0.4082181102196747
131,4.050277897999516,0.0017068937017826816,-0.05385740539346149,0.6707016211030827
132,3.4033484703056867,-0.004142994543316062,-0.09259531165580664,0.5425636603247066
133,2.5083469262075795,-0.0026470634807369492,-0.07353477872304565,0.41817244542272086
134,2.387316474131813,-0.0023259684598834814,-0.10143523804834204,0.46838563641039077
135,1.9431483441958675,0.0006661669209204138,-0.10965291102338838,0.3754626913557986
136,2.1753067926188785,-0.0004961247556263163,-0.08565713016411584,0.4080857834823107
137,2.405297866338463,-0.0005818233912109704,-0.07784867972671951,0.416492457444155
138,1.8054822211193782,-0.0020540899155292655,-0.004941153866532996,0.3270221044093459
139,2.3482724572516336,-0.0016744037796237207,-0.0576713663609013,0.42940146819022346
140,2.322732303096607,-0.002709912844715365,-0.05241829039606952,0.43523653320065475
141,2.3088300972744755,-0.0037706104371939475,-0.043508540166127464,0.3945658501516888
142,2.7098449258719377,-0.0013598364851679986,-0.09425646042817182,0.37510004359780985
143,2.509905148879408,-0.002062102989364811,-0.04720349749476674,0.39273917631259103
144,3.274493253099113,-0.0032916443663737584,-0.08557215689149886,0.38149443009043665
145,3.2773303013499904,-0.0031906921453326046,-0.09772545586658904,0.43621265410317994
146,3.4666152302782405,-0.002391670491057312,-0.08134511492417962,0.4217597131571692
147,2.764424680803348,2.4705701899354775e-05,-0.04468917521144165,0.36068113058218987
148,2.5456711692372913,0.0019564941341088963,-0.045935715422243666,0.4543794548362956
149,2.4640386263885636,-0.001395687119226861,-0.09625206678302249,0.3925662475373137
150,2.999309337552654,-0.004335296654206107,-0.003167729683569315,0.47549264973617544
151,3.0975298005006398,-0.0004420828307470079,-0.1081812563090006,0.4806740152464815
152,3.0248119567597698,-0.002428300079822261,-0.11469474240395029,0.520912222881421
153,2.8705399325510195,-0.002245496535458088,-0.06381476412650297,0.4288828196755082
154,3.89130705167602,-0.0018278881528472656,-0.1045725936767994,0.4926717129234448
155,2.779206793396888,-0.0023888025801950294,-0.0908085054079683,0.3533389103662002
156,3.0718054145732894,0.0008422662878647306,-0.03871899470718274,0.41763336362925374
157,2.806430262509436,0.00013806707043871553,-0.06897887918292317,0.41442872372210876
158,3.4404409184205726,-0.001943851404208589,-0.07130025816320833,0.4336558424128322
159,3.1775063042149028,0.0009049379172577458,-0.03246896014338968,0.419315597191128
160,2.889403618641254,0.001310609152326213,-0.08747011068818933,0.4197898604744658
161,4.6902872373268085,-0.0009908191646987995,-0.11492205649715707,0.5289249258286839
162,3.816618996161333,-0.0015014501111277573,-0.08886619387886874,0.506124666486436
163,4.4619988113046825,-0.0011324916632225461,-0.026220969860870826,0.4689919678552744
164,4.1872020153820735,0.00012868673099594849,-0.09317172683653512,0.5655118882399293
165,2.6415235504217285,-0.0026637041671058207,-0.12256265227522926,0.4036052553545803
166,2.419612461490858,-0.002881178050946342,-0.017066589689526346,0.3386889857248852
167,2.415950117253676,-0.0009879096156200104,-0.0076137523564887705,0.31774447193902255
168,2.506960086058092,-0.0025395838008949664,-0.0939740037401395,0.38280503603624383
169,2.446676410540066,-0.003909286750302706,-0.07665929412961396,0.34320534012757326
170,1.9864822155263595,0.002387261873146973,-0.00316113353742433,0.3509625029809195
171,3.7268126466314238,-7.729106144608482e-05,-0.1560615191341574,0.4412992385299501
172,4.28034212160896,-0.0040376957610321765,-0.17472032428163284,0.5933840543642309
173,3.137113260739176,-0.003421022108921284,-0.1456924401692688,0.5032289258680177
174,2.7600290409239387,-0.0033870342715938938,-0.08324536211935568,0.4149533784982055
175,2.8061275724228643,-0.0010448695125101068,-0.13186149225458343,0.41373232846423535
176,2.6607951508069134,-0.002174231871403337,-0.05823768465207517,0.34729085645803387
177,3.2573159738023643,-0.0008667063919754204,-0.10316656407157941,0.3955687986782081
178,3.1528779508514364,-0.002442789915858647,-0.08182998184288248,0.5522792533519747
179,2.731631702107787,-0.0010548236456676492,-0.0441869377658484,0.36625157981519185
180,2.507944790081926,-0.00012764895232608047,-0.05280927478584372,0.3241516691394526
181,2.149130074208803,-0.0028444280841754535,-0.05703891448348517,0.4238108931287132
182,3.019416773979072,-0.001964140595698932,-0.08795497947649628,0.540633089452698
183,2.4525287159124476,0.000429347696774012,0.013201183016966697,0.2932231386241173
184,2.9041018291059166,-0.002143889055289888,-0.11524495335751923,0.5198020977888175
185,2.4427199833236655,-0.0020134067856078684,-0.06450694911930734,0.34367381612612735
186,3.3690353344004933,-0.001644682839262391,-0.07264048198594233,0.4337726494629462
187,3.528174214316108,0.00437188807584981,-0.06596834619584832,0.48350037183123046
188,2.4470651399438124,0.0024544159337494677,0.025716005733607446,0.46952918019879153
189,2.8465933717977636,-4.245543057307273e-05,-0.04963028059918479,0.35418155090658304
190,3.214013006826931,-0.0017956385951548184,-0.18614248133642872,0.47890579295194413
191,3.5541101183354726,-0.0011527278434043371,-0.11072109936621811,0.46978552172741656
192,2.473935007377861,0.0006799920468200872,-0.03901288043577621,0.3140432859231132
193,2.8393543208068026,-0.003148429285626701,-0.06817015146449831,0.39080026359468645
194,3.384518928678223,-0.005670218838644452,-0.1338622091980943,0.5305666781704432
195,2.873041147895671,-0.0024223662356608884,-0.03304911588586676,0.3621355157824475
196,2.936759857098003,-0.0020823203659214103,-0.07427791000023014,0.3949441158372458
197,2.5314398230727235,-0.0008405596976403266,-0.07864433502595412,0.46125480087049464
198,2.4767620220761635,-0.0011039540405740724,-0.06235743841410782,0.40769385177994827
199,3.1452211445890446,-0.0019408275736072546,-0.11999164585875692,0.5082429866003522
200,3.0661804504533112,-0.0036371122059205897,-0.143785037414047,0.5195120570390838
